Record_ID,Device_ID,Location,Timestamp_UTC,Soil_Moisture_Percent,Soil_pH_Level,Soil_Temperature_DS18B20_C,Air_Temperature_DHT22_C,Air_Humidity_DHT22_Percent,Sunlight_LDR_ADC_12bit,Air_Quality_MQ135_ppm,Soil_Nitrogen_mg_per_kg,Data_Quality_Flag
195,ESP32-FARM-01,Ideal_Growth_Field,09-01-2026 02:00,51.88,6.67,22.11,20.04,76.65,16,198.21,63.21,Valid
196,ESP32-FARM-01,Ideal_Growth_Field,09-01-2026 03:00,52.98,6.65,22.1,20.22,74.56,2,193.85,69.48,Valid
197,ESP32-FARM-01,Ideal_Growth_Field,09-01-2026 04:00,54.34,6.7,21.79,19.55,75.36,18,190.66,65.93,Valid
198,ESP32-FARM-01,Ideal_Growth_Field,09-01-2026 05:00,55.47,6.65,22.04,22.72,73.99,150,189.33,68.01,Valid
199,ESP32-FARM-01,Ideal_Growth_Field,09-01-2026 06:00,53.02,6.62,23.22,24.94,72.07,845,203.23,67.36,Valid
200,ESP32-FARM-01,Ideal_Growth_Field,09-01-2026 07:00,54.2,6.67,24.11,26.86,65.84,1648,207.18,70.05,Valid
201,ESP32-FARM-01,Ideal_Growth_Field,09-01-2026 08:00,53.33,6.67,25.9,28.26,66.68,2369,214.96,68.07,Valid
202,ESP32-FARM-01,Ideal_Growth_Field,09-01-2026 09:00,56.65,6.7,26.4,30.46,61.16,2970,217.07,69.29,Valid
203,ESP32-FARM-01,Ideal_Growth_Field,09-01-2026 10:00,56.11,6.68,27.42,31.34,60.58,3423,219.38,68.95,Valid
204,ESP32-FARM-01,Ideal_Growth_Field,09-01-2026 11:00,54.22,6.57,28.06,31.99,58.73,3704,222.62,69.78,Valid
205,ESP32-FARM-01,Ideal_Growth_Field,09-01-2026 12:00,54.61,6.63,27.93,31.52,56.98,3800,218.25,65.95,Valid
206,ESP32-FARM-01,Ideal_Growth_Field,09-01-2026 13:00,55.37,6.57,28.14,31.84,56.9,3704,218.52,67.36,Valid
207,ESP32-FARM-01,Ideal_Growth_Field,09-01-2026 14:00,54.3,6.62,27.32,31.42,59.4,3423,214.4,66.98,Valid
208,ESP32-FARM-01,Ideal_Growth_Field,09-01-2026 15:00,55.92,6.68,26.14,30.37,61.25,2970,215.31,65.69,Valid
209,ESP32-FARM-01,Ideal_Growth_Field,09-01-2026 16:00,54.69,6.75,25.15,28.5,62.11,2369,209.17,65.71,Valid
210,ESP32-FARM-01,Ideal_Growth_Field,09-01-2026 17:00,53.98,6.62,24.58,26.81,66.47,1648,205.87,68.62,Valid
211,ESP32-FARM-01,Ideal_Growth_Field,09-01-2026 18:00,53.39,6.69,23.82,24.96,71.29,845,199.76,67.8,Valid
212,ESP32-FARM-01,Ideal_Growth_Field,09-01-2026 19:00,54.36,6.61,23.29,24.23,74.87,150,192.74,66.94,Valid
213,ESP32-FARM-01,Ideal_Growth_Field,09-01-2026 20:00,54.48,6.61,22.37,19.91,74.29,21,195.26,69.45,Valid
214,ESP32-FARM-01,Ideal_Growth_Field,09-01-2026 21:00,53.52,6.67,21.85,20.11,73.61,3,198.59,66.13,Valid
215,ESP32-FARM-01,Ideal_Growth_Field,09-01-2026 22:00,54.57,6.63,22.17,19.98,74.19,12,199.51,70.56,Valid
216,ESP32-FARM-01,Ideal_Growth_Field,09-01-2026 23:00,53.79,6.65,22.21,19.8,75.66,11,195.92,65.4,Valid
217,ESP32-FARM-01,Ideal_Growth_Field,10-01-2026 00:00,52.85,6.68,22.11,19.68,76.27,15,190.02,68.34,Valid
218,ESP32-FARM-01,Ideal_Growth_Field,10-01-2026 01:00,51.51,6.62,21.52,19.94,74.6,9,193.2,66.61,Valid
219,ESP32-FARM-01,Ideal_Growth_Field,10-01-2026 02:00,52.48,6.67,21.84,20.02,73.84,18,197.98,68.63,Valid
220,ESP32-FARM-01,Ideal_Growth_Field,10-01-2026 03:00,54.46,6.66,21.77,20.37,74.23,18,185.73,66.36,Valid
221,ESP32-FARM-01,Ideal_Growth_Field,10-01-2026 04:00,53.93,6.63,22.03,19.42,75.86,16,199.6,68.28,Valid
222,ESP32-FARM-01,Ideal_Growth_Field,10-01-2026 05:00,54.46,6.66,22.03,24.05,72.84,150,195.52,66.87,Valid
223,ESP32-FARM-01,Ideal_Growth_Field,10-01-2026 06:00,53.95,6.62,23.57,25.66,71.7,845,195.21,68.9,Valid
224,ESP32-FARM-01,Ideal_Growth_Field,10-01-2026 07:00,54.25,6.64,24.92,26.88,67.45,1648,205.74,69.56,Valid
225,ESP32-FARM-01,Ideal_Growth_Field,10-01-2026 08:00,55.56,6.56,25.71,28.21,63.31,2369,209.73,67.44,Valid
226,ESP32-FARM-01,Ideal_Growth_Field,10-01-2026 09:00,54.43,6.61,26.83,30.13,60.1,2970,216.16,69.39,Valid
227,ESP32-FARM-01,Ideal_Growth_Field,10-01-2026 10:00,54.06,6.63,27.03,31.13,58.68,3423,213.02,67.59,Valid
228,ESP32-FARM-01,Ideal_Growth_Field,10-01-2026 11:00,55.32,6.67,27.55,31.34,56.9,3704,220.61,67.19,Valid
229,ESP32-FARM-01,Ideal_Growth_Field,10-01-2026 12:00,55.72,6.67,27.81,32.15,56.94,3800,220.55,67.56,Valid
230,ESP32-FARM-01,Ideal_Growth_Field,10-01-2026 13:00,54.85,6.68,27.76,31.45,56.36,3704,219.24,69.56,Valid
231,ESP32-FARM-01,Ideal_Growth_Field,10-01-2026 14:00,54.59,6.6,27.13,31.3,59.23,3423,216.56,66.2,Valid
232,ESP32-FARM-01,Ideal_Growth_Field,10-01-2026 15:00,55.65,6.6,26.98,30.67,61.15,2970,218.21,68.74,Valid
233,ESP32-FARM-01,Ideal_Growth_Field,10-01-2026 16:00,55.85,6.63,25.95,29.14,63.41,2369,208.27,70.84,Valid
234,ESP32-FARM-01,Ideal_Growth_Field,10-01-2026 17:00,53.76,6.67,24.39,26.75,70.34,1648,205.72,66.94,Valid
235,ESP32-FARM-01,Ideal_Growth_Field,10-01-2026 18:00,54.08,6.59,23.82,25.16,68.71,845,195.12,67.82,Valid
236,ESP32-FARM-01,Ideal_Growth_Field,10-01-2026 19:00,55.35,6.62,22.26,23.97,73.64,150,198.5,65.99,Valid
237,ESP32-FARM-01,Ideal_Growth_Field,10-01-2026 20:00,53.77,6.65,21.4,20.15,73.06,4,192.68,69.11,Valid
238,ESP32-FARM-01,Ideal_Growth_Field,10-01-2026 21:00,54.89,6.59,22.18,20.23,75.6,23,194.88,68.9,Valid
239,ESP32-FARM-01,Ideal_Growth_Field,10-01-2026 22:00,53.28,6.64,21.48,20.06,72.75,9,193.8,65.63,Valid
240,ESP32-FARM-01,Ideal_Growth_Field,10-01-2026 23:00,53.43,6.72,22.3,20.71,74.87,24,196.13,69.12,Valid
241,ESP32-FARM-01,Ideal_Growth_Field,11-01-2026 00:00,53.26,6.7,21.57,18.89,76.88,9,195,68.05,Valid
242,ESP32-FARM-01,Ideal_Growth_Field,11-01-2026 01:00,55.06,6.64,22.48,19.03,75.23,7,191.23,69.13,Valid
243,ESP32-FARM-01,Ideal_Growth_Field,11-01-2026 02:00,51.95,6.67,21.74,19.85,74.89,5,194.62,69.97,Valid
244,ESP32-FARM-01,Ideal_Growth_Field,11-01-2026 03:00,55.16,6.68,21.85,20.55,75.1,23,197.52,70.4,Valid
245,ESP32-FARM-01,Ideal_Growth_Field,11-01-2026 04:00,54.02,6.7,21.89,20.3,75.28,3,194.76,67.96,Valid
246,ESP32-FARM-01,Ideal_Growth_Field,11-01-2026 05:00,52.85,6.62,22.15,23.65,73.08,150,200.82,68.74,Valid
247,ESP32-FARM-01,Ideal_Growth_Field,11-01-2026 06:00,54.5,6.62,23.78,24.42,70.54,845,195.6,68.21,Valid
248,ESP32-FARM-01,Ideal_Growth_Field,11-01-2026 07:00,54.17,6.68,24.74,27.42,66.33,1648,202.2,66.1,Valid
249,ESP32-FARM-01,Ideal_Growth_Field,11-01-2026 08:00,54.02,6.63,26.23,28.89,63.02,2369,206.35,67.24,Valid
250,ESP32-FARM-01,Ideal_Growth_Field,11-01-2026 09:00,55.01,6.68,27.04,29.36,64.07,2970,216.56,67.94,Valid
251,ESP32-FARM-01,Ideal_Growth_Field,11-01-2026 10:00,54.19,6.63,26.83,31.82,58.09,3423,216.58,68.36,Valid
252,ESP32-FARM-01,Ideal_Growth_Field,11-01-2026 11:00,55.28,6.66,27.98,31.89,58.67,3704,217.09,66.85,Valid
253,ESP32-FARM-01,Ideal_Growth_Field,11-01-2026 12:00,53.71,6.63,27.93,32.49,55.55,3800,221.29,67.5,Valid
254,ESP32-FARM-01,Ideal_Growth_Field,11-01-2026 13:00,54.14,6.64,27.72,31.58,57.43,3704,219.66,66.92,Valid
255,ESP32-FARM-01,Ideal_Growth_Field,11-01-2026 14:00,55.09,6.73,27.41,31.7,59.65,3423,214.23,66.71,Valid
256,ESP32-FARM-01,Ideal_Growth_Field,11-01-2026 15:00,54.45,6.66,26.4,30.04,62.55,2970,209.73,69.88,Valid
257,ESP32-FARM-01,Ideal_Growth_Field,11-01-2026 16:00,54.36,6.68,25.59,28.07,63.2,2369,208.34,69.34,Valid
258,ESP32-FARM-01,Ideal_Growth_Field,11-01-2026 17:00,55.04,6.69,24.56,26.97,67.94,1648,205.9,69.44,Valid
259,ESP32-FARM-01,Ideal_Growth_Field,11-01-2026 18:00,54.06,6.6,22.92,24.7,69.58,845,199.34,67.05,Valid
260,ESP32-FARM-01,Ideal_Growth_Field,11-01-2026 19:00,54.37,6.66,22.09,22.38,74.31,150,197.82,67.51,Valid
261,ESP32-FARM-01,Ideal_Growth_Field,11-01-2026 20:00,55.09,6.65,21.73,20.76,75.24,1,194.02,66.77,Valid
262,ESP32-FARM-01,Ideal_Growth_Field,11-01-2026 21:00,53.75,6.64,21.83,18.84,76.55,3,191.78,69.2,Valid
263,ESP32-FARM-01,Ideal_Growth_Field,11-01-2026 22:00,53.73,6.69,21.6,20.24,77.17,7,190.08,67.46,Valid
264,ESP32-FARM-01,Ideal_Growth_Field,11-01-2026 23:00,53.77,6.66,21.93,20.41,75,21,197.64,67.75,Valid
265,ESP32-FARM-01,Ideal_Growth_Field,12-01-2026 00:00,52.68,6.72,22.52,19.48,73.28,15,194.36,69.31,Valid
266,ESP32-FARM-01,Ideal_Growth_Field,12-01-2026 01:00,52.95,6.61,21.97,20.28,73.61,17,188.58,69.02,Valid
267,ESP32-FARM-01,Ideal_Growth_Field,12-01-2026 02:00,53.67,6.63,22.38,19.07,73.36,2,195.54,68.15,Valid
268,ESP32-FARM-01,Ideal_Growth_Field,12-01-2026 03:00,52.99,6.64,22.34,19.75,75.81,13,191.61,68.77,Valid
269,ESP32-FARM-01,Ideal_Growth_Field,12-01-2026 04:00,53.34,6.69,22.1,19.6,74.4,23,198.35,67.53,Valid
270,ESP32-FARM-01,Ideal_Growth_Field,12-01-2026 05:00,55.2,6.67,22.05,22.62,73.74,150,199.01,67.67,Valid
271,ESP32-FARM-01,Ideal_Growth_Field,12-01-2026 06:00,54.78,6.62,23.27,25.4,71.13,845,204.07,66.44,Valid
272,ESP32-FARM-01,Ideal_Growth_Field,12-01-2026 07:00,54.2,6.61,24.51,26.99,65.38,1648,213.41,67.35,Valid
273,ESP32-FARM-01,Ideal_Growth_Field,12-01-2026 08:00,53.87,6.69,25.82,29.01,62.05,2369,213.24,68.9,Valid
274,ESP32-FARM-01,Ideal_Growth_Field,12-01-2026 09:00,54.99,6.66,26.76,30.41,59.49,2970,217.69,72.15,Valid
275,ESP32-FARM-01,Ideal_Growth_Field,12-01-2026 10:00,55.2,6.6,27.58,30.89,59.52,3423,220.21,69.7,Valid
276,ESP32-FARM-01,Ideal_Growth_Field,12-01-2026 11:00,55.28,6.6,27.87,31.88,58.38,3704,218.78,69.88,Valid
277,ESP32-FARM-01,Ideal_Growth_Field,12-01-2026 12:00,55.64,6.62,28.48,32.05,56.61,3800,217.96,68.69,Valid
278,ESP32-FARM-01,Ideal_Growth_Field,12-01-2026 13:00,54.17,6.7,28.23,31.73,57.44,3704,218.26,66.8,Valid
279,ESP32-FARM-01,Ideal_Growth_Field,12-01-2026 14:00,56.53,6.66,26.92,31.41,58.2,3423,217.15,68.42,Valid
280,ESP32-FARM-01,Ideal_Growth_Field,12-01-2026 15:00,53.18,6.7,26.44,30.69,62.07,2970,215.32,64.26,Valid
281,ESP32-FARM-01,Ideal_Growth_Field,12-01-2026 16:00,55.15,6.63,25.52,27.97,63.99,2369,211.99,68.12,Valid
282,ESP32-FARM-01,Ideal_Growth_Field,12-01-2026 17:00,55.09,6.6,25.15,26.93,67.11,1648,208.95,67.88,Valid
283,ESP32-FARM-01,Ideal_Growth_Field,12-01-2026 18:00,55.22,6.64,23.75,24.64,70.09,845,202.54,67.02,Valid
284,ESP32-FARM-01,Ideal_Growth_Field,12-01-2026 19:00,53.24,6.6,22.42,22.83,75.1,150,195.94,70.27,Valid
285,ESP32-FARM-01,Ideal_Growth_Field,12-01-2026 20:00,53.87,6.69,22.37,20.06,74.4,12,195.31,67.56,Valid
286,ESP32-FARM-01,Ideal_Growth_Field,12-01-2026 21:00,53.01,6.7,22.29,19.8,72.94,16,198.51,65.5,Valid
287,ESP32-FARM-01,Ideal_Growth_Field,12-01-2026 22:00,53.08,6.69,21.78,20.57,75.4,13,198.07,64.14,Valid
288,ESP32-FARM-01,Ideal_Growth_Field,12-01-2026 23:00,53.56,6.6,22.11,19.96,76.52,3,192.45,68.29,Valid
289,ESP32-FARM-01,Ideal_Growth_Field,13-01-2026 00:00,53.12,6.61,22.08,19.7,73.06,11,191.58,65.61,Valid
290,ESP32-FARM-01,Ideal_Growth_Field,13-01-2026 01:00,52.77,6.63,22.13,20.5,77.07,2,191.95,71.41,Valid
291,ESP32-FARM-01,Ideal_Growth_Field,13-01-2026 02:00,53.32,6.71,22.17,20.07,74.29,24,196.56,68.95,Valid
292,ESP32-FARM-01,Ideal_Growth_Field,13-01-2026 03:00,54.66,6.68,21.61,18.63,75.47,18,194.35,65.37,Valid
293,ESP32-FARM-01,Ideal_Growth_Field,13-01-2026 04:00,54.69,6.7,22.04,20.76,74.28,5,199.57,67.03,Valid
294,ESP32-FARM-01,Ideal_Growth_Field,13-01-2026 05:00,54.69,6.61,22.3,23.73,74.35,150,196.65,68.19,Valid
295,ESP32-FARM-01,Ideal_Growth_Field,13-01-2026 06:00,52.39,6.59,23.17,24.4,73.77,845,200.27,66.22,Valid
296,ESP32-FARM-01,Ideal_Growth_Field,13-01-2026 07:00,54.6,6.58,24.99,26.13,67.14,1648,205.88,67.85,Valid
297,ESP32-FARM-01,Ideal_Growth_Field,13-01-2026 08:00,55.94,6.67,26.13,28.51,63.98,2369,211.32,68.7,Valid
298,ESP32-FARM-01,Ideal_Growth_Field,13-01-2026 09:00,53.68,6.67,26.86,29.22,62.07,2970,214.02,65.63,Valid
299,ESP32-FARM-01,Ideal_Growth_Field,13-01-2026 10:00,55,6.61,27.77,30.6,58.2,3423,215.83,73.04,Valid
300,ESP32-FARM-01,Ideal_Growth_Field,13-01-2026 11:00,54.56,6.74,28.36,32,56.05,3704,224.57,68.72,Valid
301,ESP32-FARM-01,Ideal_Growth_Field,13-01-2026 12:00,56.06,6.64,28.3,31.85,56.9,3800,217.08,66.23,Valid
302,ESP32-FARM-01,Ideal_Growth_Field,13-01-2026 13:00,54.33,6.67,27.93,31.57,56.79,3704,215.83,67.2,Valid
303,ESP32-FARM-01,Ideal_Growth_Field,13-01-2026 14:00,56.83,6.52,27.39,31.39,58.73,3423,219.66,67.14,Valid
304,ESP32-FARM-01,Ideal_Growth_Field,13-01-2026 15:00,54.94,6.63,26.71,30.94,62.18,2970,216.37,67.88,Valid
305,ESP32-FARM-01,Ideal_Growth_Field,13-01-2026 16:00,54.3,6.69,25.92,28.64,64.25,2369,211.3,69.27,Valid
306,ESP32-FARM-01,Ideal_Growth_Field,13-01-2026 17:00,54.96,6.65,24.54,27.25,66.79,1648,205.47,66.56,Valid
307,ESP32-FARM-01,Ideal_Growth_Field,13-01-2026 18:00,54.89,6.68,23.1,25.34,71.71,845,201.32,67.87,Valid
308,ESP32-FARM-01,Ideal_Growth_Field,13-01-2026 19:00,55.53,6.64,22.7,24.17,73.03,150,192.59,67.06,Valid
309,ESP32-FARM-01,Ideal_Growth_Field,13-01-2026 20:00,53.77,6.69,21.97,20.35,75.41,11,195.26,70.18,Valid
310,ESP32-FARM-01,Ideal_Growth_Field,13-01-2026 21:00,54.44,6.69,22.37,20.56,73.92,10,197.24,70.63,Valid
311,ESP32-FARM-01,Ideal_Growth_Field,13-01-2026 22:00,53.73,6.65,22.02,19.93,75.8,18,191.38,68.96,Valid
312,ESP32-FARM-01,Ideal_Growth_Field,13-01-2026 23:00,53.62,6.64,22.46,19.34,74.96,11,194.68,69.74,Valid
313,ESP32-FARM-01,Ideal_Growth_Field,14-01-2026 00:00,52.52,6.74,22.1,19.59,75.31,10,195.87,69.1,Valid
314,ESP32-FARM-01,Ideal_Growth_Field,14-01-2026 01:00,53.51,6.69,22.26,19.83,74.4,13,194.89,67.86,Valid
315,ESP32-FARM-01,Ideal_Growth_Field,14-01-2026 02:00,52.66,6.67,21.72,20.81,75.81,7,193.98,68.81,Valid
316,ESP32-FARM-01,Ideal_Growth_Field,14-01-2026 03:00,54.9,6.62,21.92,20.32,75.42,2,196.24,68.26,Valid
317,ESP32-FARM-01,Ideal_Growth_Field,14-01-2026 04:00,52.3,6.7,21.91,19.76,74.09,3,196.03,68.7,Valid
318,ESP32-FARM-01,Ideal_Growth_Field,14-01-2026 05:00,54.34,6.63,22.1,23.05,75.92,150,198.36,71.19,Valid
319,ESP32-FARM-01,Ideal_Growth_Field,14-01-2026 06:00,54.82,6.66,22.52,24.53,70.5,845,196.03,67.38,Valid
320,ESP32-FARM-01,Ideal_Growth_Field,14-01-2026 07:00,53.31,6.62,24.54,26.9,68.27,1648,206.85,68.59,Valid
321,ESP32-FARM-01,Ideal_Growth_Field,14-01-2026 08:00,53.17,6.67,25.94,27.91,63.57,2369,210.12,66.88,Valid
322,ESP32-FARM-01,Ideal_Growth_Field,14-01-2026 09:00,54.84,6.62,26.7,30.34,61.41,2970,215.08,69.34,Valid
323,ESP32-FARM-01,Ideal_Growth_Field,14-01-2026 10:00,54.42,6.63,27.76,30.28,57.54,3423,214.21,67.21,Valid
324,ESP32-FARM-01,Ideal_Growth_Field,14-01-2026 11:00,54.37,6.61,27.97,32.06,57.11,3704,220.96,68.17,Valid
325,ESP32-FARM-01,Ideal_Growth_Field,14-01-2026 12:00,53.93,6.66,27.84,31.9,58.04,3800,217.17,67.95,Valid
326,ESP32-FARM-01,Ideal_Growth_Field,14-01-2026 13:00,55.49,6.66,28.05,31.3,59.16,3704,219.25,66.63,Valid
327,ESP32-FARM-01,Ideal_Growth_Field,14-01-2026 14:00,54.63,6.73,27.93,31.28,59.78,3423,213.32,66.5,Valid
328,ESP32-FARM-01,Ideal_Growth_Field,14-01-2026 15:00,54.28,6.64,26.81,30.49,60.48,2970,215.16,68.04,Valid
329,ESP32-FARM-01,Ideal_Growth_Field,14-01-2026 16:00,54.54,6.67,25.66,28.18,64.7,2369,210.58,66.38,Valid
330,ESP32-FARM-01,Ideal_Growth_Field,14-01-2026 17:00,54.83,6.67,24.49,26.75,66.37,1648,207.46,68.51,Valid
331,ESP32-FARM-01,Ideal_Growth_Field,14-01-2026 18:00,54,6.68,23.57,25.17,70,845,200.78,65.72,Valid
332,ESP32-FARM-01,Ideal_Growth_Field,14-01-2026 19:00,54.33,6.61,21.88,23.82,74.18,150,200.77,68.97,Valid
333,ESP32-FARM-01,Ideal_Growth_Field,14-01-2026 20:00,54.62,6.6,21.85,20.34,75.41,22,190.89,66.17,Valid
334,ESP32-FARM-01,Ideal_Growth_Field,14-01-2026 21:00,54.27,6.71,21.94,20.02,73.15,24,188.2,66.89,Valid
335,ESP32-FARM-01,Ideal_Growth_Field,14-01-2026 22:00,54.81,6.69,22.37,20.2,72.95,15,195.81,70.84,Valid
336,ESP32-FARM-01,Ideal_Growth_Field,14-01-2026 23:00,53.86,6.63,22.24,19.89,74.71,19,198.85,67.44,Valid
337,ESP32-FARM-01,Ideal_Growth_Field,15-01-2026 00:00,52.07,6.67,22.34,19.45,77.64,12,195.79,68.02,Valid
338,ESP32-FARM-01,Ideal_Growth_Field,15-01-2026 01:00,52.72,6.73,21.97,19.72,74.54,20,200.16,67.93,Valid
339,ESP32-FARM-01,Ideal_Growth_Field,15-01-2026 02:00,53.67,6.56,22.11,19.95,76.03,4,200.48,69.6,Valid
340,ESP32-FARM-01,Ideal_Growth_Field,15-01-2026 03:00,52.62,6.62,22.14,20.37,75.44,2,194.08,66.35,Valid
341,ESP32-FARM-01,Ideal_Growth_Field,15-01-2026 04:00,55.06,6.65,22.57,19.53,75.32,8,190.56,69.06,Valid
342,ESP32-FARM-01,Ideal_Growth_Field,15-01-2026 05:00,54.61,6.63,22.33,23.54,73.2,150,200.31,70.57,Valid
343,ESP32-FARM-01,Ideal_Growth_Field,15-01-2026 06:00,53.69,6.69,24.13,25.56,70.81,845,204.87,70.33,Valid
344,ESP32-FARM-01,Ideal_Growth_Field,15-01-2026 07:00,53.01,6.67,24.16,26.9,64.61,1648,204.16,68.11,Valid
345,ESP32-FARM-01,Ideal_Growth_Field,15-01-2026 08:00,55.47,6.65,25.13,28.6,62.05,2369,213.31,67.93,Valid
346,ESP32-FARM-01,Ideal_Growth_Field,15-01-2026 09:00,54.09,6.64,26.97,30.82,62.25,2970,218.78,68.16,Valid
347,ESP32-FARM-01,Ideal_Growth_Field,15-01-2026 10:00,55.59,6.69,27.33,30.66,59.39,3423,218.37,67.61,Valid
348,ESP32-FARM-01,Ideal_Growth_Field,15-01-2026 11:00,54.29,6.67,28.24,31.84,58.14,3704,219.56,69.09,Valid
349,ESP32-FARM-01,Ideal_Growth_Field,15-01-2026 12:00,54.32,6.71,27.9,32.49,58.18,3800,223.09,69.25,Valid
350,ESP32-FARM-01,Ideal_Growth_Field,15-01-2026 13:00,55.78,6.65,27.92,32.29,57.46,3704,215.51,68.3,Valid
351,ESP32-FARM-01,Ideal_Growth_Field,15-01-2026 14:00,54.25,6.6,27.71,31.68,59.83,3423,218.48,65.75,Valid
352,ESP32-FARM-01,Ideal_Growth_Field,15-01-2026 15:00,55.79,6.73,26.2,29.89,61.49,2970,214.1,67.85,Valid
353,ESP32-FARM-01,Ideal_Growth_Field,15-01-2026 16:00,54.48,6.67,25.93,29,63.84,2369,212.11,69.39,Valid
354,ESP32-FARM-01,Ideal_Growth_Field,15-01-2026 17:00,55.58,6.63,24.79,27.15,66.1,1648,203.36,66.46,Valid
355,ESP32-FARM-01,Ideal_Growth_Field,15-01-2026 18:00,55.34,6.67,23.52,24.51,72.33,845,199.01,67.12,Valid
356,ESP32-FARM-01,Ideal_Growth_Field,15-01-2026 19:00,54.61,6.66,22.77,24.11,72.96,150,202.92,67.32,Valid
357,ESP32-FARM-01,Ideal_Growth_Field,15-01-2026 20:00,53.21,6.67,21.97,20.37,74.92,16,190.83,67.83,Valid
358,ESP32-FARM-01,Ideal_Growth_Field,15-01-2026 21:00,54.02,6.66,22.32,20.64,74.93,4,196.28,65.43,Valid
359,ESP32-FARM-01,Ideal_Growth_Field,15-01-2026 22:00,52.06,6.64,21.84,19.87,73.56,5,194.13,68.52,Valid
360,ESP32-FARM-01,Ideal_Growth_Field,15-01-2026 23:00,53.67,6.64,22.03,19.55,73.67,17,199.88,69.84,Valid
361,ESP32-FARM-01,Ideal_Growth_Field,16-01-2026 00:00,53.02,6.64,22.24,20.34,74.57,12,196.88,67.1,Valid
362,ESP32-FARM-01,Ideal_Growth_Field,16-01-2026 01:00,52.04,6.63,21.91,20.35,75,2,189.09,68.89,Valid
363,ESP32-FARM-01,Ideal_Growth_Field,16-01-2026 02:00,53.8,6.66,21.77,20.55,76.27,8,194.11,66.73,Valid
364,ESP32-FARM-01,Ideal_Growth_Field,16-01-2026 03:00,54.27,6.69,22.47,19.88,77.75,1,189.99,66.75,Valid
365,ESP32-FARM-01,Ideal_Growth_Field,16-01-2026 04:00,52.87,6.64,22.36,19.24,74.91,6,192.96,68,Valid
366,ESP32-FARM-01,Ideal_Growth_Field,16-01-2026 05:00,53.25,6.69,22.01,23.13,72.93,150,197.72,66.63,Valid
367,ESP32-FARM-01,Ideal_Growth_Field,16-01-2026 06:00,53.47,6.66,23.18,25.32,69.63,845,201.29,66.77,Valid
368,ESP32-FARM-01,Ideal_Growth_Field,16-01-2026 07:00,53.64,6.66,25.02,26.91,67.25,1648,211.59,70.65,Valid
369,ESP32-FARM-01,Ideal_Growth_Field,16-01-2026 08:00,53.49,6.61,25.92,28.15,62.45,2369,209.04,68.92,Valid
370,ESP32-FARM-01,Ideal_Growth_Field,16-01-2026 09:00,56.62,6.67,26.58,29.47,61.02,2970,212.54,70.15,Valid
371,ESP32-FARM-01,Ideal_Growth_Field,16-01-2026 10:00,55.35,6.68,27.75,30.66,58.08,3423,214.82,65.52,Valid
372,ESP32-FARM-01,Ideal_Growth_Field,16-01-2026 11:00,54.7,6.67,28.09,31.99,56.88,3704,218.72,67.4,Valid
373,ESP32-FARM-01,Ideal_Growth_Field,16-01-2026 12:00,55.77,6.59,28.55,32.5,56.34,3800,215.85,66.41,Valid
374,ESP32-FARM-01,Ideal_Growth_Field,16-01-2026 13:00,53.95,6.73,28.46,31.47,55.37,3704,225.84,69.31,Valid
375,ESP32-FARM-01,Ideal_Growth_Field,16-01-2026 14:00,56.16,6.71,27.75,31.16,58.27,3423,222.57,68.78,Valid
376,ESP32-FARM-01,Ideal_Growth_Field,16-01-2026 15:00,53.58,6.66,26.48,30.35,60.14,2970,207.33,67.85,Valid
377,ESP32-FARM-01,Ideal_Growth_Field,16-01-2026 16:00,54.3,6.64,25.88,28.79,63.87,2369,210.84,66.66,Valid
378,ESP32-FARM-01,Ideal_Growth_Field,16-01-2026 17:00,54.44,6.68,24.5,27.78,65.49,1648,204.41,67.16,Valid
379,ESP32-FARM-01,Ideal_Growth_Field,16-01-2026 18:00,54.94,6.59,23.98,25.16,68.99,845,199.91,67.14,Valid
380,ESP32-FARM-01,Ideal_Growth_Field,16-01-2026 19:00,52.72,6.67,22.45,23.33,74.92,150,194.93,65.73,Valid
381,ESP32-FARM-01,Ideal_Growth_Field,16-01-2026 20:00,54.35,6.66,21.62,19.84,73.73,13,200.9,67.08,Valid
382,ESP32-FARM-01,Ideal_Growth_Field,16-01-2026 21:00,54.64,6.65,22.2,20.03,73.59,8,189.08,69.34,Valid
383,ESP32-FARM-01,Ideal_Growth_Field,16-01-2026 22:00,53.95,6.66,21.42,19.7,71.14,1,196.3,65.9,Valid
384,ESP32-FARM-01,Ideal_Growth_Field,16-01-2026 23:00,52.37,6.59,21.63,20.09,77.32,11,195.39,70.75,Valid
385,ESP32-FARM-01,Ideal_Growth_Field,17-01-2026 00:00,52.22,6.73,22.05,20.12,75.87,17,186.46,66.82,Valid
386,ESP32-FARM-01,Ideal_Growth_Field,17-01-2026 01:00,52.67,6.68,21.85,20.17,76.02,5,202.12,66.89,Valid
387,ESP32-FARM-01,Ideal_Growth_Field,17-01-2026 02:00,53.56,6.6,22.18,20.22,74.17,13,196.12,66.89,Valid
388,ESP32-FARM-01,Ideal_Growth_Field,17-01-2026 03:00,53.77,6.66,22.08,19.85,75.21,1,202.22,67.54,Valid
389,ESP32-FARM-01,Ideal_Growth_Field,17-01-2026 04:00,52.63,6.63,21.99,19.77,75.52,10,198.28,65,Valid
390,ESP32-FARM-01,Ideal_Growth_Field,17-01-2026 05:00,53.85,6.71,21.55,22.98,72.41,150,196.71,69.57,Valid
